Señor Bear,3301 Tejon St,Denver,80211,(720) 572-5997,CO, Mon 3:00 pm - 10:00 pm ||Tue 3:00 pm - 10:00 pm ||Wed 3:00 pm - 10:00 pm ||Thu 3:00 pm - 10:00 pm Closed now ||Fri 3:00 pm - 11:00 pm ||Sat 3:00 pm - 11:00 pm ||Sun 3:00 pm - 10:00 pm,$$ || $$,-105.0115571,39.7633822,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Dinner | Parking --> Street | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Trendy | Noise Level --> Loud | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Wed, Fri | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> Yes | Wi-Fi --> Paid | Has TV --> No | Waiter Service --> Yes | Has Pool Table --> No | Gender Neutral Restrooms --> Yes ",,"Latin American , Beer Bar , Cocktail Bars",Bars,84,1/25/2018,http://www.yelp.com/user_details?userid=B4V_YviPXrCIYTu-et9oUg,nZYrt9j8tXM3XnKFBEVgtg,,
,,Iron Horse Saloon,210 N Rail St W,Shoshone,83352,(208) 886-2342,ID,,,-114.4078172,42.9364499,4.5,,,Bars,Bars,215,,,aTOcQEf_xpIslwiNWD1lYA
http://www.hudsonshamburgers.com,Chell W.,Hudson’s Hamburgers,207 E Sherman Ave,Coeur D Alene,83814,(208) 664-5444,ID, Mon 9:30 am - 5:45 pm ||Tue 9:30 am - 5:45 pm ||Wed 9:30 am - 5:45 pm ||Thu 9:30 am - 5:45 pm Closed now ||Fri 9:30 am - 5:45 pm ||Sat 9:30 am - 5:15 pm ||Sun Closed,$$$ || $,-116.7836431,47.6737131,4,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> No | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Lunch | Parking --> Street | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> No | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> No | Drive-Thru --> No | Caters --> No | Good for Working --> No , Established in 1907.,"Burgers , American (Traditional) , Coffee & Tea",Bars,196,01-12-2018,http://www.yelp.com/user_details?userid=pnx8sqH9dsfj3kUCQg92pA,7F_D5-aGSNTZ_pKh43S4aA
http://www.sunvalley.com/mountain/amenities/%23/mountain-lodges/,Danielle S.,River Run Day Lodge,,Sun Valley,83353,(208) 622-4111,ID,,$$ || $$,-114.3517172,43.6971294,4,Takes Reservations --> No | Delivery --> No | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Alcohol --> Full Bar | Outdoor Seating --> Yes | Has TV --> Yes ,,"American (Traditional) , Ski Resorts",Bars,5,03-06-2017,http://www.yelp.com/user_details?userid=mhuU8lInDzZtZ3zyHNFAwA,DKTxxpOr4wJ5VoEREk_9fg
,John E.,The Asylum,139 W Main St,Burley,83318,(208) 878-0380,ID,,$$ || $$,-113.794389,42.537813,4.5,Accepts Credit Cards --> Yes | Good for Groups --> Yes | Noise Level --> Loud | Alcohol --> Full Bar | Outdoor Seating --> No | Has TV --> Yes ,,Sports Bars,Bars,4,10/23/2016,http://www.yelp.com/user_details?userid=o3cTax1jaN7JleIo9dzKxw,MnM1Emi8AvjmrKuIUwoPcQ
,Jerry M.,Spud Cellar Lounge,800 N Overland Ave,Burley,83318,(208) 678-3501,ID, Mon 4:00 pm - 12:00 am ||Tue 4:00 pm - 12:00 am ||Wed 4:00 pm - 12:00 am ||Thu 4:00 pm - 12:00 am ||Fri 4:00 pm - 12:00 am Closed now ||Sat 4:00 pm - 12:00 am ||Sun Closed,$$ || $$,-113.7932966,42.5432806,5,Takes Reservations --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Groups --> Yes | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Outdoor Seating --> No | Has TV --> Yes ,,Lounges,Bars,3,02-11-2017,http://www.yelp.com/user_details?userid=3SDghvTpKan98qaMu9PdnA,7kFQwflRYAzLLLoiTVqV0w
,Bruce W.,Cedars Floating Restaurant - Coeur d’Alene Resort,1 Marina Dr,"Coeur d""Alene",83816,,ID,,$ || $$$,-116.9879711,47.6221242,4,Takes Reservations --> No | Accepts Credit Cards --> Yes | Good for Kids --> No | Good for Groups --> No | Attire --> Dressy | Noise Level --> Very Loud | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> No | Waiter Service --> Yes ,,American (New),Bars,5,8/23/2017,http://www.yelp.com/user_details?userid=bhYKk67OuZbWNfbqCb8HuQ,gSpHn-e3BWLSTquAiswRHQ
,Renee M.,Bj’s 19th Hole Sports Tavern,523 E 5th N,Burley,83318,(208) 679-9070,ID, Mon 11:00 am - 1:00 am ||Tue 11:00 am - 1:00 am ||Wed 11:00 am - 1:00 am ||Thu 11:00 am - 1:00 am Open now ||Fri 11:00 am - 1:00 am ||Sat 11:00 am - 1:00 am ||Sun Closed,$$$ || $,-113.785289,42.560904,4.5,Bike Parking --> Yes | Good for Groups --> Yes | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Has TV --> Yes ,,"American (Traditional) , Beer Bar",Bars,3,09-01-2017,http://www.yelp.com/user_details?userid=EPf5lm8BtrrvpbqkJ-K6JA,N4keUYIfH2cz7Scf9-8DBA
http://www.diamondzbar.com,Shoshana G.,Diamondz Bar & Grill,220 W Main,Jerome,83338,(208) 644-1111,ID, Mon Closed ||Tue Closed ||Wed 4:00 pm - 1:00 am ||Thu 4:00 pm - 1:00 am Open now ||Fri 4:00 pm - 1:00 am ||Sat 11:00 am - 1:00 am ||Sun Closed,$$$ || $,-114.520823,42.7243474,4.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Bitcoin --> No | Parking --> Street | Bike Parking --> Yes | Good for Groups --> Yes | Attire --> Casual | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> No | Has Pool Table --> Yes , Established in 2009.,"Bars , American (Traditional)",Bars,3,09-01-2017,http://www.yelp.com/user_details?userid=rms-B1c2wmy1A3azBM0gdg,lZ475dKzLlroKJ_q3otktQ
,Terry D.,Mia’s Place,717 Main Ave W,Twin Falls,83301,(208) 736-7026,ID, Mon 8:00 am - 12:00 am ||Tue 8:00 am - 12:00 am ||Wed 8:00 am - 12:00 am ||Thu 8:00 am - 12:00 am ||Fri 8:00 am - 1:00 am Closed now ||Sat 8:00 am - 1:00 am ||Sun 8:00 am - 1:00 am,$$$ || $,-114.4780306,42.5613765,5,Takes Reservations --> No | Accepts Credit Cards --> Yes | Good for Groups --> Yes | Good For Dancing --> No ,,Bars,Bars,1,07-12-2016,http://www.yelp.com/user_details?userid=j4Pv2rZ3O2G3z1Xs9M-HxA,IPPLo6BBeaujpwpPJRx0Nw
http://hiltongardeninn3.hilton.com/en/hotels/idaho/hilton-garden-inn-twin-falls-TWFTFGI/dining/index.html,Larry W.,Garden Grille & Bar,1741 Harrison St N||Hilton Garden Inn,Twin Falls,83301,(208) 733-8500,ID, Mon 6:00 am - 10:00 am 5:00 pm - 10:00 pm ||Tue 6:00 am - 10:00 am 5:00 pm - 10:00 pm ||Wed 6:00 am - 10:00 am 5:00 pm - 10:00 pm ||Thu 6:00 am - 10:00 am 5:00 pm - 10:00 pm ||Fri 6:00 am - 10:00 am 5:00 pm - 10:00 pm Closed now ||Sat 7:00 am - 11:00 am 5:00 pm - 10:00 pm ||Sun 7:00 am - 11:00 am 5:00 pm - 10:00 pm,$$$ || $,-114.4708903,42.59286667,3.5,Takes Reservations --> No | Delivery --> No | Take-out --> No | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Wi-Fi --> Free ,,"American (New) , Bars , Breakfast & Brunch",Bars,7,10-10-2017,http://www.yelp.com/user_details?userid=QP4aOlscwfqxD2Ca9cUixA,J-cWyK7-ivKPd_Gj8GJVRw
,Cassandra M.,Red’s,6TH Idaho E,Paul,83347,(208) 438-2690,ID,,,-113.7739032,42.6078699,4,,,"Nightlife , Sporting Goods",Bars,1,5/30/2017,http://www.yelp.com/user_details?userid=bxSVDML7aZZvHAzlgLcfAA,_4LtZVylUP8z25q9R6NP-g
,Frank S.,The One16 Sports Bar n’ Grill,3078 Outlet Blvd,Idaho Falls,83402,(208) 522-2116,ID,,,-112.0339645,43.4916514,2.5,Bike Parking --> No | Alcohol --> Beer & Wine Only ,,"Sports Bars , American (Traditional) , Music Venues",Bars,3,04-12-2013,http://www.yelp.com/user_details?userid=JTHCeZO1ixOL0QRoc86FiA,ks6D75w5tm32Jd_FF8KUrQ
,Not Y.,Franks Place,475 Northgate Mile||Ste C,Idaho Falls,83401,(208) 524-9169,ID,,,-112.0305142,43.5003304,1,,,Nightlife,Bars,1,11-12-2017,http://www.yelp.com/user_details?userid=XvM7PcKxaTB8RuQ6LgfQ_A,QHRLS1QQCBlTTvg2sweiaQ
,,Old Town Saloon,172 E Main St,Rigby,83442,(208) 745-1936,ID,,,-111.912773,43.671874,,,,Nightlife,Bars,,,,L4EOLHIxV5wLZQ-OgnAuWQ
,Stephanie B.,Imperial Club,504 Main St,Ashton,83420,,ID,,$$$ || $,-111.4486107,44.07119316,4.5,Accepts Credit Cards --> No | Bike Parking --> Yes | Good for Groups --> Yes | Noise Level --> Average | Outdoor Seating --> No | Has TV --> Yes ,,Dive Bars,Bars,2,6/18/2014,http://www.yelp.com/user_details?userid=C5cW5pxC8uHlhH-oJj5kmA,xG786fScub7CClRMISjTEA
,,Rough Riders Saloon,1 Main St Drummond,Ashton,83420,(208) 652-0777,ID,,,-111.3437295,43.9985133,,,,Nightlife,Bars,,,,2_NlX_NxQ2zbhlwaT6NGTQ
,,Shoot Out Barn,951 Highway 32,Ashton,83420,(208) 652-7060,ID,,,-111.4383242,44.0199212,,,,Nightlife,Bars,,,,l1VsBmOm_GFq8g-rAoyR5A
,,Teton Springs Golf & Casting Club,1 Teton Springs Pkwy,Victor,83455,(208) 787-8001,ID,,,-111.1059921,43.5848209,,,,Nightlife,Bars,,,,R27xvmhQkVIteRHJqJmTrg
,Nancy B.,Tom’s Tavern,106 S 1st St,Elk River,83827,(208) 826-3301,ID,,,-116.1787141,46.7822171,4.5,,,Bars,Bars,2,11-11-2016,http://www.yelp.com/user_details?userid=4Hsd0VJ--0xbO4HVbpKxeg,#NAME?
http://www.bustersrestaurantandsaloon.com/,Cindy R.,Buster’s Restaurant & Saloon,2695 Hwy 93,Hollister,83301,(208) 655-4000,ID, Mon 10:00 am - 9:00 pm ||Tue 10:00 am - 9:00 pm ||Wed 10:00 am - 9:00 pm ||Thu 10:00 am - 9:00 pm ||Fri 10:00 am - 9:00 pm Closed now ||Sat 9:00 am - 9:00 pm ||Sun 9:00 am - 9:00 pm,$$$ || $,-114.575454,42.35122,4.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Quiet | Wi-Fi --> Free | Has TV --> Yes | Drive-Thru --> No , Established in 2014.,"American (Traditional) , Burgers , Pizza",Bars,15,06-12-2017,http://www.yelp.com/user_details?userid=Ms98eMuAzmN7nxu7vVWfXA,Xj6agTB4qnPI6kXTZQHaow
http://cohothesmartbar.com,Brett K.,Co Ho,904 S 4th Ave,Pocatello,83201,(208) 417-0074,ID, Mon 8:00 am - 10:00 pm ||Tue 8:00 am - 10:00 pm ||Wed 8:00 am - 10:00 pm ||Thu 8:00 am - 10:00 pm ||Fri 8:00 am - 10:00 pm Closed now ||Sat 8:00 am - 10:00 pm ||Sun 8:00 am - 10:00 pm,$$ || $$,-112.4373139,42.8598574,3,Take-out --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes , Established in 2011.,"Coffee & Tea , Music Venues",Bars,17,10-07-2016,http://www.yelp.com/user_details?userid=WKaetrheMivBDZ3WNzHvgQ,2DeKaxI_2yN7F4mIWd7UYQ
http://www.thetastingroompocatello.com,Jessica S.,The Tasting Room,328 W Clark St,Pocatello,83201,(208) 408-9463,ID, Mon Closed ||Tue Closed ||Wed Closed ||Thu 4:00 pm - 9:00 pm ||Fri 4:00 pm - 10:00 pm Closed now ||Sat 4:00 pm - 10:00 pm ||Sun Closed,$ || $$$,-112.452168,42.86249264,4.5,Take-out --> No | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Good for Kids --> No | Caters --> No | By Appointment Only --> No | Gender Neutral Restrooms --> Yes ,,"Wine Bars , Beer Bar , Wine Tasting Room",Bars,5,8/19/2017,http://www.yelp.com/user_details?userid=V7275TGCr862jdkttAqAuw,egPPoPqQE2zZOAMWnd6xpw
,Christina A.,The Bridge,230 W Bonneville||Old Town Pocatello,Pocatello,83202,(208) 234-7000,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 10:00 pm Closed now ||Sat 4:30 pm - 11:00 pm ||Sun Closed,$$ || $$,-112.4487786,42.86082797,3.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> Yes | Good For --> Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Trendy | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> Yes , Established in 2011.,"American (New) , Wine Bars",Bars,55,11-05-2017,http://www.yelp.com/user_details?userid=XpKaaQQ-ikZz14m0f4wBfA,_lg6PB4LiLaQ_QV5seazYA
https://restaurants.applebees.com/id/boise-84026.html,Callin M.,Applebee’s Neighborhood Grill & Bar,2810 W Elder St,Boise,83705,(208) 344-5630,ID, Mon 11:00 am - 12:00 am ||Tue 11:00 am - 12:00 am ||Wed 11:00 am - 12:00 am ||Thu 11:00 am - 12:00 am ||Fri 11:00 am - 1:00 am Closed now ||Sat 11:00 am - 1:00 am ||Sun 11:00 am - 12:00 am,$$ || $$,-116.216165,43.5740535,2.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> Yes | Good For --> Late Night | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Drive-Thru --> No | Caters --> No | Has Pool Table --> Yes ,,"American (Traditional) , Sports Bars , Burgers",Bars,47,1/27/2018,http://www.yelp.com/user_details?userid=iySiu1xRXRBjIYl1bcMipg,rpsnU3gry9wl3w8XmN_9Pg
http://www.thegaragecafe.webs.com,Corey D.,The Garage Cafe,228 Elgin Ave,Notus,83656,(208) 459-2207,ID, Mon 7:00 am - 8:00 pm ||Tue 7:00 am - 8:00 pm ||Wed 7:00 am - 8:00 pm ||Thu 7:00 am - 8:00 pm Closed now ||Fri 7:00 am - 9:00 pm ||Sat 7:00 am - 9:00 pm ||Sun 7:00 am - 8:00 pm,$$$ || $,-116.7977738,43.7242909,4.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Parking --> Street, Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Caters --> No | Gender Neutral Restrooms --> Yes ", Established in 2010.,American (Traditional),Bars,39,10/28/2017,http://www.yelp.com/user_details?userid=mH4XTogYJe0jAp2mFAtFUg,GX7OhE_Z0c2xfrj-dpTZow
,Amy K.,Blue Moon Bar & Grill,89 S 1st E,Lava Hot Springs,83246,(208) 776-5077,ID, Mon 10:00 am - 2:00 am ||Tue 10:00 am - 2:00 am ||Wed 10:00 am - 2:00 am ||Thu 10:00 am - 2:00 am Open now ||Fri 10:00 am - 2:00 am ||Sat 10:00 am - 2:00 am ||Sun 10:00 am - 2:00 am,$$$ || $,-112.0112642,42.618625,4,Accepts Credit Cards --> Yes | Parking --> Street | Good for Groups --> Yes | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes ,,"Bars , American (Traditional)",Bars,21,11/25/2017,http://www.yelp.com/user_details?userid=kRWry0vzTBLbKPorpDl4AQ,#NAME?
http://www.bestshotsgrill.com,Eric E.,Best Shots Grill,2 S Division St,Kellogg,83837,(208) 784-0784,ID, Mon 8:00 am - 11:00 pm ||Tue 8:00 am - 11:00 pm ||Wed 8:00 am - 11:00 pm ||Thu 8:00 am - 11:00 pm ||Fri 8:00 am - 11:00 pm Closed now ||Sat 7:00 am - 12:00 am ||Sun 7:00 am - 11:00 pm,$$ || $$,-116.120646,47.5367117,4.5,"Takes Reservations --> Yes | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> Yes | Good For --> Breakfast, Brunch, Lunch | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Music --> Background | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Coat Check --> No | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Drive-Thru --> No | Caters --> Yes | Has Pool Table --> No ", Established in 2016.,"American (Traditional) , Burgers , Bars",Bars,25,02-01-2018,http://www.yelp.com/user_details?userid=Cx4FmdqVLlFv097sVYbN7Q,eTQtpzJktl1m_1YFsJr1pA
http://www.thegrowlerguys.com/our-locations/coeur-dalene-idaho,Hope T.,The Growler Guys,225 W Appleway Ave,"Coeur d""Alene",83814,(208) 930-4382,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm Closed now ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 8:00 pm,$$ || $$,-116.790344,47.7020406,4.5,"Takes Reservations --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Bitcoin --> No | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Groups --> Yes | Noise Level --> Quiet | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> Yes | Best Nights --> Fri, Sat, Sun | Coat Check --> No | Smoking --> No | Outdoor Seating --> No | Has TV --> No | Dogs Allowed --> No | Caters --> No | Has Pool Table --> No ", Established in 2015.,"Breweries , Beer Gardens , Pubs",Bars,22,7/31/2017,http://www.yelp.com/user_details?userid=0jnWqEkN6b65Xl-SAu9zNQ,0Dgd0FvQGbLOw7euRpxUeQ
,,Hi-Ho Bar,1225 N Main St,Pocatello,83204,(208) 234-4302,ID,,,-112.460852,42.870517,,,,Nightlife,Bars,,,,t3Nb0qvEmc6t_mrVum3Fxg
https://www.chilis.com/locations/us/idaho/coeur-d-alene/coeur-d-alene/,Lexie M.,Chili’s,482 W Sunset Ave,"Coeur d""Alene",83815,(701) 815-0927,ID, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 9:00 pm Closed now ||Sat 11:00 am - 9:00 pm ||Sun 11:00 am - 9:00 pm,$$ || $$,-116.7926807,47.7132585,2,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Caters --> No | Has Pool Table --> No ,,"Bars , American (Traditional) , Tex-Mex",Bars,42,1/21/2018,http://www.yelp.com/user_details?userid=uYrzkfm7op6erDVRY_7e1g,woiNcUuSJROyhADRCwTwvg
,Lisa S.,Magic Valley Brewing,208 Broadway Ave N,Buhl,83316,(208) 420-6021,ID, Mon Closed ||Tue Closed ||Wed 4:00 pm - 9:00 pm ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 11:00 pm Closed now ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 8:00 pm,$$ || $$,-114.7612354,42.6003376,5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> Yes | Accepts Android Pay --> Yes | Accepts Bitcoin --> No | Good For --> Lunch, Dinner | Parking --> Street, Private Lot | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> Yes | Coat Check --> No | Smoking --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Dogs Allowed --> No | Waiter Service --> Yes | Caters --> Yes | Has Pool Table --> No | Offers Military Discount --> Yes | Gender Neutral Restrooms --> Yes ", Established in 2016.,"Breweries , American (Traditional) , Pubs",Bars,27,01-05-2018,http://www.yelp.com/user_details?userid=oNxcEFmqpKz-FnR81iHtZg,LpUZJG347_gWZvLDgpZ71g
,Mickenzie M.,Boomtown American Saloon,516 Main St,Lewiston,83501,,ID, Mon 4:00 pm - 10:00 pm ||Tue 4:00 pm - 10:00 pm ||Wed 4:00 pm - 10:00 pm ||Thu 4:00 pm - 11:00 pm ||Fri 4:00 pm - 2:00 am Closed now ||Sat 4:00 pm - 2:00 am ||Sun Closed,$$ || $$,-117.026489,46.421138,2,Takes Reservations --> No | Accepts Credit Cards --> Yes | Good for Groups --> Yes | Outdoor Seating --> No ,,Bars,Bars,1,1/13/2018,http://www.yelp.com/user_details?userid=Z7murYB6FaYGF3mVhhCyFg,4_LYB3FTyabvHsz651mwVw
,,Eagles Lounge,1304 Main St,Lewiston,83501,(208) 743-9867,ID,,,-117.015247,46.418019,,,,Lounges,Bars,,,,xZQ5LyoSssLKluWr-2yR-w
,,Albarkah HookahLounge,247 E Ctr,Pocatello,83201,(208) 230-3843,ID, Mon 12:00 pm - 2:00 am ||Tue 12:00 pm - 2:00 am ||Wed 12:00 pm - 2:00 am ||Thu 12:00 pm - 2:00 am Open now ||Fri 12:00 pm - 2:00 am ||Sat 12:00 pm - 2:00 am ||Sun 12:00 pm - 2:00 am,,-112.4467196,42.8642797,,,,Hookah Bars,Bars,,,,s1vp-09ZGVf7G2ai-EOgFg
,Doug S.,Tap-N-Fill,1494 Milligan Rd,Idaho Falls,83402,(208) 524-4577,ID, Mon 12:00 pm - 10:00 pm ||Tue 12:00 pm - 10:00 pm ||Wed 12:00 pm - 10:00 pm ||Thu 12:00 pm - 10:00 pm ||Fri 12:00 pm - 10:00 pm Closed now ||Sat 12:00 pm - 10:00 pm ||Sun Closed,$$ || $$,-112.0502303,43.4844592,5,Takes Reservations --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Caters --> No ,,"Breweries , Pubs , Beer Bar",Bars,4,5/27/2017,http://www.yelp.com/user_details?userid=d_2azqXxTG5bpGlNdHdttA,ucNGYpv9V8U1rtrXFXEMjw
,Glenda C.,Press Box Sports Bar,1257 Yellowstone Ave,Pocatello,83206,(208) 237-9957,ID, Mon 8:00 am - 10:00 pm ||Tue 8:00 am - 10:00 pm ||Wed 8:00 am - 10:00 pm ||Thu 8:00 am - 10:00 pm ||Fri 7:00 am - 11:00 pm Closed now ||Sat 7:00 am - 11:00 pm ||Sun 7:00 am - 10:00 pm,$$ || $$,-112.451753,42.898107,3.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Bitcoin --> No | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> No | Has Pool Table --> No , Established in 1972.,"Sports Bars , American (Traditional) , Sandwiches",Bars,14,11-11-2017,http://www.yelp.com/user_details?userid=bfPvcOIpnZjrvANYbb91Ag,9vNZAwikfbLoaYS7pof75Q
https://restaurants.applebees.com/id/rexburg-84021.html,Ron A.,Applebee’s Neighborhood Grill & Bar,975 University Blvd,Rexburg,83440,(208) 359-9922,ID, Mon 11:00 am - 12:00 am ||Tue 11:00 am - 12:00 am ||Wed 11:00 am - 12:00 am ||Thu 11:00 am - 12:00 am ||Fri 11:00 am - 12:00 am Closed now ||Sat 11:00 am - 12:00 am ||Sun 11:00 am - 11:00 pm,$$ || $$,-111.8118117,43.8039511,3,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes ",,"American (Traditional) , Sports Bars , Burgers",Bars,32,8/24/2017,http://www.yelp.com/user_details?userid=0IaroRFz3cIVIzHHkiLfJg,AlNFF6sj02zMXe6e06T4Zw
,Howard H.,Rubicon Lounge,133 W Burnside Rd,Pocatello,83202,(208) 237-0020,ID, Mon 6:00 pm - 2:00 am ||Tue 6:00 pm - 2:00 am ||Wed 6:00 pm - 2:00 am ||Thu 6:00 pm - 2:00 am Open now ||Fri 6:00 pm - 2:00 am ||Sat 6:00 pm - 2:00 am ||Sun Closed,,-112.4688099,42.91389317,4,,,"Music Venues , Lounges",Bars,1,11/24/2014,http://www.yelp.com/user_details?userid=qmkOAx4yXvtbGaQ0_7v_Uw,AhF9faYJj2X2bzhf3yjM4g
